time	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2	 Pao	 Fip	 Fop	 stateP
4.686000000000067	 -7.534461019531591e-7	 0.000003752161585879321	 0.000003752161585879321	 0	 2.5000001876080793	 0	 0.49098768950779503	 1.8760807579676353e-7	 0.49098787711587083	 35.9774687547493	 0.050459282965987805	 0.019231457977306344	 0	 undefined	 undefined	 undefined
4.689000000000067	 -7.4444086628489e-7	 0.0000037073155123579227	 0.0000037073155123579227	 0	 2.5000001853657756	 0	 0.49098769175009876	 1.8536577206518245e-7	 0.49098787711587083	 35.977468765960815	 0.05045928298171222	 0.019231458090451382	 0	 undefined	 undefined	 undefined
4.692000000000067	 -7.355432618538771e-7	 0.000003663005445631029	 0.000003663005445631029	 0	 2.5000001831502723	 0	 0.4909876939656024	 1.8315026845128202e-7	 0.49098787711587083	 35.97746877703834	 0.05045928299724872	 0.019231458202244107	 0	 undefined	 undefined	 undefined
4.695000000000067	 -7.267520025777685e-7	 0.00000361922497305045	 0.00000361922497305045	 0	 2.5000001809612487	 0	 0.4909876961546261	 1.8096124471123076e-7	 0.49098787711587083	 35.977468787983454	 0.05045928301259951	 0.019231458312700678	 0	 undefined	 undefined	 undefined
4.698000000000067	 -7.180658165850673e-7	 0.0000035759677707858373	 0.0000035759677707858373	 0	 2.5000001787983885	 0	 0.49098769831748657	 1.7879838426493322e-7	 0.49098787711587083	 35.97746879879776	 0.050459283027766845	 0.019231458421837065	 0	 undefined	 undefined	 undefined
4.701000000000067	 -7.09483447991488e-7	 0.000003533227568297548	 0.000003533227568297548	 0	 2.5000001766613784	 0	 0.4909877004544964	 1.766613744180745e-7	 0.49098787711587083	 35.97746880948281	 0.050459283042752885	 0.019231458529669045	 0	 undefined	 undefined	 undefined
4.704000000000067	 -7.010036568999567e-7	 0.000003490998210509133	 0.000003490998210509133	 0	 2.5000001745499105	 0	 0.4909877025659645	 1.7454990630660916e-7	 0.49098787711587083	 35.977468820040144	 0.05045928305755981	 0.01923145863621221	 0	 undefined	 undefined	 undefined
4.707000000000067	 -6.926252158478974e-7	 0.0000034492735778712813	 0.0000034492735778712813	 0	 2.500000172463679	 0	 0.49098770465219627	 1.7246367456369427e-7	 0.49098787711587083	 35.9774688304713	 0.05045928307218976	 0.019231458741481966	 0	 undefined	 undefined	 undefined
4.7100000000000675	 -6.843469151363024e-7	 0.0000034080476396525228	 0.0000034080476396525228	 0	 2.500000170402382	 0	 0.4909877067134932	 1.7040237765275634e-7	 0.49098787711587083	 35.97746884077779	 0.050459283086644866	 0.019231458845493533	 0	 undefined	 undefined	 undefined
4.713000000000068	 -6.76167557500662e-7	 0.0000033673144361756613	 0.0000033673144361756613	 0	 2.500000168365722	 0	 0.4909877087501534	 1.6836571742340212e-7	 0.49098787711587083	 35.97746885096109	 0.05045928310092719	 0.019231458948261948	 0	 undefined	 undefined	 undefined
4.716000000000068	 -6.680859581109644e-7	 0.00000332706806993599	 0.00000332706806993599	 0	 2.5000001663534035	 0	 0.49098771076247133	 1.663533994999966e-7	 0.49098787711587083	 35.97746886102268	 0.05045928311503882	 0.019231459049802068	 0	 undefined	 undefined	 undefined
4.719000000000068	 -6.601009516771228e-7	 0.0000032873027411284284	 0.0000032873027411284284	 0	 2.500000164365137	 0	 0.4909877127507379	 1.6436513294859623e-7	 0.49098787711587083	 35.97746887096402	 0.05045928312898179	 0.019231459150128572	 0	 undefined	 undefined	 undefined
4.722000000000068	 -6.522113817908348e-7	 0.0000032480126854750324	 0.0000032480126854750324	 0	 2.5000001624006343	 0	 0.4909877147152405	 1.6240063033245988e-7	 0.49098787711587083	 35.977468880786525	 0.0504592831427581	 0.019231459249255966	 0	 undefined	 undefined	 undefined
4.725000000000068	 -6.444161098073664e-7	 0.0000032091922275157003	 0.0000032091922275157003	 0	 2.5000001604596114	 0	 0.4909877166562633	 1.6045960754551558e-7	 0.49098787711587083	 35.97746889049164	 0.050459283156369765	 0.019231459347198582	 0	 undefined	 undefined	 undefined
